Edge Sequence,Genus,1st order gonality,Divisor,2nd order gonality,Divisor,3rd order gonality,Divisor,Multiplicity free gonality,Divisor,Counterexample?
"3,5,6,4,6",19,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[3, 2, 1, 2, 1, 1]",gonality: 13,"[3, 2, 2, 2, 2, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,5,3",17,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[7, 0, 2, 0, 0, 0]",gonality: 12,"[9, 1, 2, 0, 0, 0]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,5,4",18,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[7, 0, 2, 0, 0, 0]",gonality: 12,"[9, 1, 2, 0, 0, 0]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,5,5",19,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[3, 2, 1, 1, 1, 1]",gonality: 12,"[7, 0, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,5,6",20,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 9,"[3, 2, 1, 1, 1, 1]",gonality: 13,"[7, 0, 2, 1, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,6,3",18,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[3, 2, 1, 1, 1, 1]",gonality: 12,"[7, 0, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,6,4",19,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[3, 2, 1, 1, 1, 1]",gonality: 12,"[7, 0, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,6,5",20,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[3, 2, 1, 1, 1, 1]",gonality: 12,"[7, 0, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,5,6,6,6",21,gonality: 6,"[3, 2, 1, 0, 0, 0]",gonality: 9,"[3, 2, 1, 1, 1, 1]",gonality: 12,"[7, 0, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,1,1,4",10,gonality: 4,"[1, 1, 1, 0, 0, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 10,"[10, 0, 0, 0, 0, 0]",gonality: 4,"[1, 1, 1, 0, 0, 1]",
"3,6,1,1,5",11,gonality: 4,"[1, 1, 1, 0, 0, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 0, 1]",gonality: 4,"[1, 1, 1, 0, 0, 1]",
"3,6,1,1,6",12,gonality: 4,"[1, 1, 1, 0, 0, 1]",gonality: 8,"[6, 0, 1, 0, 0, 1]",gonality: 10,"[7, 1, 1, 0, 0, 1]",gonality: 4,"[1, 1, 1, 0, 0, 1]",
"3,6,1,2,4",11,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 11,"[10, 0, 1, 0, 0, 0]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,1,2,5",12,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,1,2,6",13,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,1,3,4",12,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,3,5",13,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,3,6",14,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,4,4",13,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,4,5",14,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[6, 0, 1, 0, 1, 1]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,4,6",15,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 12,"[6, 0, 2, 0, 2, 2]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,5,4",14,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,5,5",15,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,5,6",16,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[6, 0, 1, 0, 1, 1]",gonality: 12,"[7, 1, 1, 0, 2, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,6,3",14,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,6,4",15,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,6,5",16,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,1,6,6",17,gonality: 5,"[1, 1, 1, 0, 1, 1]",gonality: 9,"[6, 0, 1, 0, 1, 1]",gonality: 11,"[7, 1, 1, 0, 1, 1]",gonality: 5,"[1, 1, 1, 0, 1, 1]",
"3,6,2,1,4",11,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 11,"[10, 0, 1, 0, 0, 0]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,2,1,5",12,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,2,1,6",13,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,2,2,4",12,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 11,"[10, 0, 0, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,2,5",13,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,2,6",14,gonality: 5,"[1, 1, 2, 0, 0, 1]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,3,4",13,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 11,"[6, 0, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,3,5",14,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[10, 0, 0, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,3,6",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[10, 0, 0, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,4,4",14,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 12,"[10, 0, 0, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,4,5",15,gonality: 6,"[1, 1, 2, 0, 1, 1]",gonality: 10,"[7, 1, 0, 0, 2, 0]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,4,6",16,gonality: 6,"[1, 1, 2, 0, 1, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 13,"[7, 1, 4, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,5,4",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,5,5",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 1, 0]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,5,6",17,gonality: 6,"[1, 1, 2, 0, 1, 1]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 13,"[7, 1, 2, 0, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,6,3",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 2, 0, 0, 0]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,6,4",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 2, 0, 0, 0]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,6,5",17,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 2, 0, 0, 0]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,2,6,6",18,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 12,"[7, 1, 2, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,1,4",12,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,3,1,5",13,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,3,1,6",14,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,3,2,4",13,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 12,"[10, 0, 1, 1, 0, 0]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,2,5",14,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[10, 0, 0, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,2,6",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[10, 0, 0, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,3,4",14,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 12,"[10, 0, 0, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,3,5",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[7, 1, 3, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,3,6",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[7, 1, 3, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,4,4",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 1, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,4,5",16,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 12,"[6, 0, 3, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,4,6",17,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 11,"[7, 1, 1, 0, 0, 2]",gonality: 13,"[6, 0, 3, 1, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,5,4",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,5,5",17,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 1, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,5,6",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 13,"[7, 1, 1, 1, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,6,3",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 1, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,6,4",17,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 1, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,6,5",18,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 1, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,3,6,6",19,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,1,4",13,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 0, 1, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,4,1,5",14,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[6, 0, 1, 1, 0, 1]",gonality: 12,"[7, 1, 2, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,4,1,6",15,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 12,"[6, 0, 2, 2, 0, 2]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,4,2,4",14,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 0, 1]",gonality: 12,"[10, 0, 0, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,2,5",15,gonality: 6,"[1, 1, 1, 2, 0, 1]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 13,"[10, 0, 0, 0, 1, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,2,6",16,gonality: 6,"[1, 1, 1, 2, 0, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 13,"[10, 0, 0, 0, 0, 3]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,3,4",15,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 2, 0]",gonality: 13,"[10, 0, 0, 0, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,3,5",16,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 13,"[7, 1, 4, 0, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,3,6",17,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 13,"[6, 0, 5, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,4,4",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 2, 0, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,4,5",17,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 13,"[7, 1, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,4,6",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 11,"[7, 1, 2, 0, 0, 1]",gonality: 14,"[10, 0, 0, 0, 2, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,5,4",17,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 13,"[7, 1, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,5,5",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[6, 0, 1, 1, 1, 1]",gonality: 13,"[7, 1, 2, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,5,6",19,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[6, 0, 1, 1, 1, 1]",gonality: 14,"[7, 1, 2, 2, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,6,3",17,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 11,"[7, 1, 3, 0, 0, 0]",gonality: 14,"[10, 0, 4, 0, 0, 0]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,6,4",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 11,"[7, 1, 3, 0, 0, 0]",gonality: 14,"[10, 0, 4, 0, 0, 0]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,6,5",19,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 11,"[7, 1, 3, 0, 0, 0]",gonality: 14,"[7, 1, 4, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,4,6,6",20,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 11,"[6, 0, 2, 1, 1, 1]",gonality: 14,"[7, 1, 4, 0, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,1,4",14,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 8,"[7, 1, 0, 0, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,5,1,5",15,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 0, 1, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,5,1,6",16,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[6, 0, 1, 1, 0, 1]",gonality: 12,"[7, 1, 1, 2, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,5,2,4",15,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 1, 0, 0]",gonality: 12,"[7, 1, 1, 2, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,2,5",16,gonality: 6,"[1, 1, 1, 2, 0, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 12,"[7, 1, 1, 2, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,2,6",17,gonality: 6,"[1, 1, 1, 2, 0, 1]",gonality: 10,"[7, 1, 0, 1, 0, 1]",gonality: 13,"[7, 1, 1, 3, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,3,4",16,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,3,5",17,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 13,"[7, 1, 1, 3, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,3,6",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 1, 0, 1]",gonality: 13,"[7, 1, 1, 2, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,4,4",17,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 0, 1, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,4,5",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 2, 0]",gonality: 13,"[7, 1, 1, 1, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,4,6",19,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 0, 2]",gonality: 14,"[12, 0, 0, 0, 0, 2]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,5,4",18,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 0, 1, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,5,5",19,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 0, 1, 1, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,5,6",20,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 0, 1, 1]",gonality: 13,"[7, 1, 1, 1, 2, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,6,3",18,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 13,"[7, 1, 1, 2, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,6,4",19,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 13,"[7, 1, 1, 2, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,6,5",20,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[7, 1, 0, 2, 0, 0]",gonality: 13,"[7, 1, 1, 2, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,5,6,6",21,gonality: 6,"[1, 1, 1, 1, 1, 1]",gonality: 10,"[6, 0, 1, 1, 1, 1]",gonality: 13,"[7, 1, 1, 2, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,1,4",15,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,6,1,5",16,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,6,1,6",17,gonality: 5,"[1, 1, 1, 1, 0, 1]",gonality: 9,"[6, 0, 1, 1, 0, 1]",gonality: 11,"[7, 1, 1, 1, 0, 1]",gonality: 5,"[1, 1, 1, 1, 0, 1]",
"3,6,6,2,4",16,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 9,"[7, 1, 1, 0, 0, 0]",gonality: 12,"[7, 1, 1, 2, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,2,5",17,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 1, 0, 0]",gonality: 12,"[7, 1, 1, 2, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,2,6",18,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 0, 1]",gonality: 12,"[7, 1, 1, 2, 0, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,3,4",17,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 1, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,3,5",18,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 1, 0, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,3,6",19,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 0, 1]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
"3,6,6,4,4",18,gonality: 6,"[6, 0, 0, 0, 0, 0]",gonality: 10,"[7, 1, 1, 0, 1, 0]",gonality: 12,"[7, 1, 1, 1, 1, 1]",gonality: 6,"[1, 1, 1, 1, 1, 1]",
