Edge Sequence,Genus,1st order gonality
"8,5,10,10",29,gonality: 5
"8,5,10,11",30,gonality: 5
"8,5,11,8",28,gonality: 5
"8,5,11,9",29,gonality: 5
"8,5,11,10",30,gonality: 5
"8,5,11,11",31,gonality: 5
"8,6,2,9",21,gonality: 5
"8,6,2,10",22,gonality: 5
"8,6,2,11",23,gonality: 5
"8,6,3,9",22,gonality: 5
"8,6,3,10",23,gonality: 5
"8,6,3,11",24,gonality: 5
"8,6,4,9",23,gonality: 5
"8,6,4,10",24,gonality: 5
"8,6,4,11",25,gonality: 5
"8,6,5,9",24,gonality: 5
"8,6,5,10",25,gonality: 5
"8,6,5,11",26,gonality: 5
"8,6,6,8",24,gonality: 5
"8,6,6,9",25,gonality: 5
"8,6,6,10",26,gonality: 5
"8,6,6,11",27,gonality: 5
"8,6,7,8",25,gonality: 5
"8,6,7,9",26,gonality: 5
"8,6,7,10",27,gonality: 5
"8,6,7,11",28,gonality: 5
"8,6,8,8",26,gonality: 5
"8,6,8,9",27,gonality: 5
"8,6,8,10",28,gonality: 5
"8,6,8,11",29,gonality: 5
"8,6,9,8",27,gonality: 5
"8,6,9,9",28,gonality: 5
"8,6,9,10",29,gonality: 5
"8,6,9,11",30,gonality: 5
"8,6,10,8",28,gonality: 5
"8,6,10,9",29,gonality: 5
"8,6,10,10",30,gonality: 5
"8,6,10,11",31,gonality: 5
"8,6,11,8",29,gonality: 5
"8,6,11,9",30,gonality: 5
"8,6,11,10",31,gonality: 5
"8,6,11,11",32,gonality: 5
"8,7,2,9",22,gonality: 5
"8,7,2,10",23,gonality: 5
"8,7,2,11",24,gonality: 5
"8,7,3,9",23,gonality: 5
"8,7,3,10",24,gonality: 5
"8,7,3,11",25,gonality: 5
"8,7,4,9",24,gonality: 5
"8,7,4,10",25,gonality: 5
"8,7,4,11",26,gonality: 5
"8,7,5,9",25,gonality: 5
"8,7,5,10",26,gonality: 5
"8,7,5,11",27,gonality: 5
"8,7,6,9",26,gonality: 5
"8,7,6,10",27,gonality: 5
"8,7,6,11",28,gonality: 5
"8,7,7,8",26,gonality: 5
"8,7,7,9",27,gonality: 5
"8,7,7,10",28,gonality: 5
"8,7,7,11",29,gonality: 5
"8,7,8,8",27,gonality: 5
"8,7,8,9",28,gonality: 5
"8,7,8,10",29,gonality: 5
"8,7,8,11",30,gonality: 5
"8,7,9,8",28,gonality: 5
"8,7,9,9",29,gonality: 5
"8,7,9,10",30,gonality: 5
"8,7,9,11",31,gonality: 5
"8,7,10,8",29,gonality: 5
"8,7,10,9",30,gonality: 5
"8,7,10,10",31,gonality: 5
"8,7,10,11",32,gonality: 5
"8,7,11,8",30,gonality: 5
"8,7,11,9",31,gonality: 5
"8,7,11,10",32,gonality: 5
"8,7,11,11",33,gonality: 5
"8,8,2,9",23,gonality: 5
"8,8,2,10",24,gonality: 5
"8,8,2,11",25,gonality: 5
"8,8,3,9",24,gonality: 5
"8,8,3,10",25,gonality: 5
"8,8,3,11",26,gonality: 5
"8,8,4,9",25,gonality: 5
"8,8,4,10",26,gonality: 5
"8,8,4,11",27,gonality: 5
"8,8,5,9",26,gonality: 5
"8,8,5,10",27,gonality: 5
"8,8,5,11",28,gonality: 5
"8,8,6,9",27,gonality: 5
"8,8,6,10",28,gonality: 5
"8,8,6,11",29,gonality: 5
"8,8,7,9",28,gonality: 5
"8,8,7,10",29,gonality: 5
"8,8,7,11",30,gonality: 5
"8,8,8,8",28,gonality: 5
"8,8,8,9",29,gonality: 5
"8,8,8,10",30,gonality: 5
"8,8,8,11",31,gonality: 5
"8,8,9,8",29,gonality: 5
"8,8,9,9",30,gonality: 5
"8,8,9,10",31,gonality: 5
"8,8,9,11",32,gonality: 5
"8,8,10,8",30,gonality: 5
"8,8,10,9",31,gonality: 5
"8,8,10,10",32,gonality: 5
"8,8,10,11",33,gonality: 5
"8,8,11,8",31,gonality: 5
"8,8,11,9",32,gonality: 5
"8,8,11,10",33,gonality: 5
"8,8,11,11",34,gonality: 5
"8,9,2,9",24,gonality: 5
"8,9,2,10",25,gonality: 5
"8,9,2,11",26,gonality: 5
"8,9,3,9",25,gonality: 5
"8,9,3,10",26,gonality: 5
"8,9,3,11",27,gonality: 5
"8,9,4,9",26,gonality: 5
"8,9,4,10",27,gonality: 5
"8,9,4,11",28,gonality: 5
"8,9,5,9",27,gonality: 5
"8,9,5,10",28,gonality: 5
"8,9,5,11",29,gonality: 5
"8,9,6,9",28,gonality: 5
"8,9,6,10",29,gonality: 5
"8,9,6,11",30,gonality: 5
"8,9,7,9",29,gonality: 5
"8,9,7,10",30,gonality: 5
"8,9,7,11",31,gonality: 5
"8,9,8,9",30,gonality: 5
"8,9,8,10",31,gonality: 5
"8,9,8,11",32,gonality: 5
"8,9,9,8",30,gonality: 5
"8,9,9,9",31,gonality: 5
"8,9,9,10",32,gonality: 5
"8,9,9,11",33,gonality: 5
"8,9,10,8",31,gonality: 5
"8,9,10,9",32,gonality: 5
"8,9,10,10",33,gonality: 5
"8,9,10,11",34,gonality: 5
"8,9,11,8",32,gonality: 5
"8,9,11,9",33,gonality: 5
"8,9,11,10",34,gonality: 5
"8,9,11,11",35,gonality: 5
"8,10,2,9",25,gonality: 5
"8,10,2,10",26,gonality: 5
"8,10,2,11",27,gonality: 5
"8,10,3,9",26,gonality: 5
"8,10,3,10",27,gonality: 5
"8,10,3,11",28,gonality: 5
"8,10,4,9",27,gonality: 5
"8,10,4,10",28,gonality: 5
"8,10,4,11",29,gonality: 5
"8,10,5,9",28,gonality: 5
"8,10,5,10",29,gonality: 5
"8,10,5,11",30,gonality: 5
"8,10,6,9",29,gonality: 5
"8,10,6,10",30,gonality: 5
"8,10,6,11",31,gonality: 5
"8,10,7,9",30,gonality: 5
"8,10,7,10",31,gonality: 5
"8,10,7,11",32,gonality: 5
"8,10,8,9",31,gonality: 5
"8,10,8,10",32,gonality: 5
"8,10,8,11",33,gonality: 5
"8,10,9,9",32,gonality: 5
"8,10,9,10",33,gonality: 5
"8,10,9,11",34,gonality: 5
"8,10,10,8",32,gonality: 5
"8,10,10,9",33,gonality: 5
"8,10,10,10",34,gonality: 5
"8,10,10,11",35,gonality: 5
"8,10,11,8",33,gonality: 5
"8,10,11,9",34,gonality: 5
"8,10,11,10",35,gonality: 5
"8,10,11,11",36,gonality: 5
"8,11,2,9",26,gonality: 5
"8,11,2,10",27,gonality: 5
"8,11,2,11",28,gonality: 5
"8,11,3,9",27,gonality: 5
"8,11,3,10",28,gonality: 5
"8,11,3,11",29,gonality: 5
"8,11,4,9",28,gonality: 5
"8,11,4,10",29,gonality: 5
"8,11,4,11",30,gonality: 5
"8,11,5,9",29,gonality: 5
"8,11,5,10",30,gonality: 5
"8,11,5,11",31,gonality: 5
"8,11,6,9",30,gonality: 5
"8,11,6,10",31,gonality: 5
"8,11,6,11",32,gonality: 5
"8,11,7,9",31,gonality: 5
"8,11,7,10",32,gonality: 5
"8,11,7,11",33,gonality: 5
"8,11,8,9",32,gonality: 5
"8,11,8,10",33,gonality: 5
"8,11,8,11",34,gonality: 5
"8,11,9,9",33,gonality: 5
"8,11,9,10",34,gonality: 5
"8,11,9,11",35,gonality: 5
"8,11,10,9",34,gonality: 5
"8,11,10,10",35,gonality: 5
"8,11,10,11",36,gonality: 5
"8,11,11,8",34,gonality: 5
"8,11,11,9",35,gonality: 5
"8,11,11,10",36,gonality: 5
"8,11,11,11",37,gonality: 5
"9,2,2,9",18,gonality: 4
"9,2,2,10",19,gonality: 4
"9,2,2,11",20,gonality: 4
"9,2,3,9",19,gonality: 5
"9,2,3,10",20,gonality: 5
"9,2,3,11",21,gonality: 5
"9,2,4,9",20,gonality: 5
"9,2,4,10",21,gonality: 5
"9,2,4,11",22,gonality: 5
"9,2,5,9",21,gonality: 5
"9,2,5,10",22,gonality: 5
"9,2,5,11",23,gonality: 5
"9,2,6,9",22,gonality: 5
"9,2,6,10",23,gonality: 5
"9,2,6,11",24,gonality: 5
"9,2,7,9",23,gonality: 5
"9,2,7,10",24,gonality: 5
"9,2,7,11",25,gonality: 5
"9,2,8,9",24,gonality: 5
"9,2,8,10",25,gonality: 5
"9,2,8,11",26,gonality: 5
"9,2,9,9",25,gonality: 5
"9,2,9,10",26,gonality: 5
"9,2,9,11",27,gonality: 5
"9,2,10,9",26,gonality: 5
"9,2,10,10",27,gonality: 5
"9,2,10,11",28,gonality: 5
"9,2,11,9",27,gonality: 5
"9,2,11,10",28,gonality: 5
"9,2,11,11",29,gonality: 5
"9,3,2,10",20,gonality: 5
"9,3,2,11",21,gonality: 5
"9,3,3,9",20,gonality: 5
"9,3,3,10",21,gonality: 5
"9,3,3,11",22,gonality: 5
"9,3,4,9",21,gonality: 5
"9,3,4,10",22,gonality: 5
"9,3,4,11",23,gonality: 5
"9,3,5,9",22,gonality: 5
"9,3,5,10",23,gonality: 5
"9,3,5,11",24,gonality: 5
"9,3,6,9",23,gonality: 5
"9,3,6,10",24,gonality: 5
"9,3,6,11",25,gonality: 5
"9,3,7,9",24,gonality: 5
"9,3,7,10",25,gonality: 5
"9,3,7,11",26,gonality: 5
"9,3,8,9",25,gonality: 5
"9,3,8,10",26,gonality: 5
"9,3,8,11",27,gonality: 5
"9,3,9,9",26,gonality: 5
"9,3,9,10",27,gonality: 5
"9,3,9,11",28,gonality: 5
"9,3,10,9",27,gonality: 5
"9,3,10,10",28,gonality: 5
"9,3,10,11",29,gonality: 5
"9,3,11,9",28,gonality: 5
"9,3,11,10",29,gonality: 5
"9,3,11,11",30,gonality: 5
"9,4,2,10",21,gonality: 5
"9,4,2,11",22,gonality: 5
"9,4,3,10",22,gonality: 5
"9,4,3,11",23,gonality: 5
"9,4,4,9",22,gonality: 5
"9,4,4,10",23,gonality: 5
"9,4,4,11",24,gonality: 5
"9,4,5,9",23,gonality: 5
"9,4,5,10",24,gonality: 5
"9,4,5,11",25,gonality: 5
"9,4,6,9",24,gonality: 5
"9,4,6,10",25,gonality: 5
"9,4,6,11",26,gonality: 5
"9,4,7,9",25,gonality: 5
"9,4,7,10",26,gonality: 5
"9,4,7,11",27,gonality: 5
"9,4,8,9",26,gonality: 5
"9,4,8,10",27,gonality: 5
"9,4,8,11",28,gonality: 5
"9,4,9,9",27,gonality: 5
"9,4,9,10",28,gonality: 5
"9,4,9,11",29,gonality: 5
"9,4,10,9",28,gonality: 5
"9,4,10,10",29,gonality: 5
"9,4,10,11",30,gonality: 5
"9,4,11,9",29,gonality: 5
"9,4,11,10",30,gonality: 5
"9,4,11,11",31,gonality: 5
"9,5,2,10",22,gonality: 5
"9,5,2,11",23,gonality: 5
"9,5,3,10",23,gonality: 5
"9,5,3,11",24,gonality: 5
"9,5,4,10",24,gonality: 5
"9,5,4,11",25,gonality: 5
"9,5,5,9",24,gonality: 5
"9,5,5,10",25,gonality: 5
"9,5,5,11",26,gonality: 5
"9,5,6,9",25,gonality: 5
"9,5,6,10",26,gonality: 5
"9,5,6,11",27,gonality: 5
"9,5,7,9",26,gonality: 5
"9,5,7,10",27,gonality: 5
"9,5,7,11",28,gonality: 5
"9,5,8,9",27,gonality: 5
"9,5,8,10",28,gonality: 5
"9,5,8,11",29,gonality: 5
"9,5,9,9",28,gonality: 5
"9,5,9,10",29,gonality: 5
"9,5,9,11",30,gonality: 5
"9,5,10,9",29,gonality: 5
"9,5,10,10",30,gonality: 5
"9,5,10,11",31,gonality: 5
"9,5,11,9",30,gonality: 5
"9,5,11,10",31,gonality: 5
"9,5,11,11",32,gonality: 5
"9,6,2,10",23,gonality: 5
"9,6,2,11",24,gonality: 5
"9,6,3,10",24,gonality: 5
"9,6,3,11",25,gonality: 5
"9,6,4,10",25,gonality: 5
"9,6,4,11",26,gonality: 5
"9,6,5,10",26,gonality: 5
"9,6,5,11",27,gonality: 5
"9,6,6,9",26,gonality: 5
"9,6,6,10",27,gonality: 5
"9,6,6,11",28,gonality: 5
"9,6,7,9",27,gonality: 5
"9,6,7,10",28,gonality: 5
"9,6,7,11",29,gonality: 5
"9,6,8,9",28,gonality: 5
"9,6,8,10",29,gonality: 5
"9,6,8,11",30,gonality: 5
"9,6,9,9",29,gonality: 5
"9,6,9,10",30,gonality: 5
"9,6,9,11",31,gonality: 5
"9,6,10,9",30,gonality: 5
"9,6,10,10",31,gonality: 5
"9,6,10,11",32,gonality: 5
"9,6,11,9",31,gonality: 5
"9,6,11,10",32,gonality: 5
"9,6,11,11",33,gonality: 5
"9,7,2,10",24,gonality: 5
"9,7,2,11",25,gonality: 5
"9,7,3,10",25,gonality: 5
"9,7,3,11",26,gonality: 5
"9,7,4,10",26,gonality: 5
"9,7,4,11",27,gonality: 5
"9,7,5,10",27,gonality: 5
"9,7,5,11",28,gonality: 5
"9,7,6,10",28,gonality: 5
"9,7,6,11",29,gonality: 5
"9,7,7,9",28,gonality: 5
"9,7,7,10",29,gonality: 5
"9,7,7,11",30,gonality: 5
"9,7,8,9",29,gonality: 5
"9,7,8,10",30,gonality: 5
"9,7,8,11",31,gonality: 5
"9,7,9,9",30,gonality: 5
"9,7,9,10",31,gonality: 5
"9,7,9,11",32,gonality: 5
"9,7,10,9",31,gonality: 5
"9,7,10,10",32,gonality: 5
"9,7,10,11",33,gonality: 5
"9,7,11,9",32,gonality: 5
"9,7,11,10",33,gonality: 5
"9,7,11,11",34,gonality: 5
"9,8,2,10",25,gonality: 5
"9,8,2,11",26,gonality: 5
"9,8,3,10",26,gonality: 5
"9,8,3,11",27,gonality: 5
"9,8,4,10",27,gonality: 5
"9,8,4,11",28,gonality: 5
"9,8,5,10",28,gonality: 5
"9,8,5,11",29,gonality: 5
"9,8,6,10",29,gonality: 5
"9,8,6,11",30,gonality: 5
"9,8,7,10",30,gonality: 5
"9,8,7,11",31,gonality: 5
"9,8,8,9",30,gonality: 5
"9,8,8,10",31,gonality: 5
"9,8,8,11",32,gonality: 5
"9,8,9,9",31,gonality: 5
"9,8,9,10",32,gonality: 5
"9,8,9,11",33,gonality: 5
"9,8,10,9",32,gonality: 5
"9,8,10,10",33,gonality: 5
"9,8,10,11",34,gonality: 5
"9,8,11,9",33,gonality: 5
"9,8,11,10",34,gonality: 5
"9,8,11,11",35,gonality: 5
"9,9,2,10",26,gonality: 5
"9,9,2,11",27,gonality: 5
"9,9,3,10",27,gonality: 5
"9,9,3,11",28,gonality: 5
"9,9,4,10",28,gonality: 5
"9,9,4,11",29,gonality: 5
"9,9,5,10",29,gonality: 5
"9,9,5,11",30,gonality: 5
"9,9,6,10",30,gonality: 5
"9,9,6,11",31,gonality: 5
"9,9,7,10",31,gonality: 5
"9,9,7,11",32,gonality: 5
"9,9,8,10",32,gonality: 5
"9,9,8,11",33,gonality: 5
"9,9,9,9",32,gonality: 5
"9,9,9,10",33,gonality: 5
"9,9,9,11",34,gonality: 5
"9,9,10,9",33,gonality: 5
"9,9,10,10",34,gonality: 5
"9,9,10,11",35,gonality: 5
"9,9,11,9",34,gonality: 5
"9,9,11,10",35,gonality: 5
"9,9,11,11",36,gonality: 5
"9,10,2,10",27,gonality: 5
"9,10,2,11",28,gonality: 5
"9,10,3,10",28,gonality: 5
"9,10,3,11",29,gonality: 5
"9,10,4,10",29,gonality: 5
"9,10,4,11",30,gonality: 5
"9,10,5,10",30,gonality: 5
"9,10,5,11",31,gonality: 5
"9,10,6,10",31,gonality: 5
"9,10,6,11",32,gonality: 5
"9,10,7,10",32,gonality: 5
"9,10,7,11",33,gonality: 5
"9,10,8,10",33,gonality: 5
"9,10,8,11",34,gonality: 5
"9,10,9,10",34,gonality: 5
"9,10,9,11",35,gonality: 5
"9,10,10,9",34,gonality: 5
"9,10,10,10",35,gonality: 5
"9,10,10,11",36,gonality: 5
"9,10,11,9",35,gonality: 5
"9,10,11,10",36,gonality: 5
"9,10,11,11",37,gonality: 5
"9,11,2,10",28,gonality: 5
"9,11,2,11",29,gonality: 5
"9,11,3,10",29,gonality: 5
"9,11,3,11",30,gonality: 5
"9,11,4,10",30,gonality: 5
"9,11,4,11",31,gonality: 5
"9,11,5,10",31,gonality: 5
"9,11,5,11",32,gonality: 5
"9,11,6,10",32,gonality: 5
"9,11,6,11",33,gonality: 5
"9,11,7,10",33,gonality: 5
"9,11,7,11",34,gonality: 5
"9,11,8,10",34,gonality: 5
"9,11,8,11",35,gonality: 5
"9,11,9,10",35,gonality: 5
"9,11,9,11",36,gonality: 5
"9,11,10,10",36,gonality: 5
"9,11,10,11",37,gonality: 5
"9,11,11,9",36,gonality: 5
"9,11,11,10",37,gonality: 5
"9,11,11,11",38,gonality: 5
"10,2,2,10",20,gonality: 4
"10,2,2,11",21,gonality: 4
"10,2,3,10",21,gonality: 5
"10,2,3,11",22,gonality: 5
"10,2,4,10",22,gonality: 5
"10,2,4,11",23,gonality: 5
"10,2,5,10",23,gonality: 5
"10,2,5,11",24,gonality: 5
"10,2,6,10",24,gonality: 5
"10,2,6,11",25,gonality: 5
"10,2,7,10",25,gonality: 5
"10,2,7,11",26,gonality: 5
"10,2,8,10",26,gonality: 5
"10,2,8,11",27,gonality: 5
"10,2,9,10",27,gonality: 5
"10,2,9,11",28,gonality: 5
"10,2,10,10",28,gonality: 5
"10,2,10,11",29,gonality: 5
"10,2,11,10",29,gonality: 5
"10,2,11,11",30,gonality: 5
"10,3,2,11",22,gonality: 5
"10,3,3,10",22,gonality: 5
"10,3,3,11",23,gonality: 5
"10,3,4,10",23,gonality: 5
"10,3,4,11",24,gonality: 5
"10,3,5,10",24,gonality: 5
"10,3,5,11",25,gonality: 5
"10,3,6,10",25,gonality: 5
"10,3,6,11",26,gonality: 5
"10,3,7,10",26,gonality: 5
"10,3,7,11",27,gonality: 5
"10,3,8,10",27,gonality: 5
"10,3,8,11",28,gonality: 5
"10,3,9,10",28,gonality: 5
"10,3,9,11",29,gonality: 5
"10,3,10,10",29,gonality: 5
"10,3,10,11",30,gonality: 5
"10,3,11,10",30,gonality: 5
"10,3,11,11",31,gonality: 5
"10,4,2,11",23,gonality: 5
"10,4,3,11",24,gonality: 5
"10,4,4,10",24,gonality: 5
"10,4,4,11",25,gonality: 5
"10,4,5,10",25,gonality: 5
"10,4,5,11",26,gonality: 5
"10,4,6,10",26,gonality: 5
"10,4,6,11",27,gonality: 5
"10,4,7,10",27,gonality: 5
"10,4,7,11",28,gonality: 5
"10,4,8,10",28,gonality: 5
"10,4,8,11",29,gonality: 5
"10,4,9,10",29,gonality: 5
"10,4,9,11",30,gonality: 5
"10,4,10,10",30,gonality: 5
"10,4,10,11",31,gonality: 5
"10,4,11,10",31,gonality: 5
"10,4,11,11",32,gonality: 5
"10,5,2,11",24,gonality: 5
"10,5,3,11",25,gonality: 5
"10,5,4,11",26,gonality: 5
"10,5,5,10",26,gonality: 5
"10,5,5,11",27,gonality: 5
"10,5,6,10",27,gonality: 5
"10,5,6,11",28,gonality: 5
"10,5,7,10",28,gonality: 5
"10,5,7,11",29,gonality: 5
"10,5,8,10",29,gonality: 5
"10,5,8,11",30,gonality: 5
"10,5,9,10",30,gonality: 5
"10,5,9,11",31,gonality: 5
"10,5,10,10",31,gonality: 5
"10,5,10,11",32,gonality: 5
"10,5,11,10",32,gonality: 5
"10,5,11,11",33,gonality: 5
"10,6,2,11",25,gonality: 5
"10,6,3,11",26,gonality: 5
"10,6,4,11",27,gonality: 5
"10,6,5,11",28,gonality: 5
"10,6,6,10",28,gonality: 5
"10,6,6,11",29,gonality: 5
"10,6,7,10",29,gonality: 5
"10,6,7,11",30,gonality: 5
"10,6,8,10",30,gonality: 5
"10,6,8,11",31,gonality: 5
"10,6,9,10",31,gonality: 5
"10,6,9,11",32,gonality: 5
"10,6,10,10",32,gonality: 5
"10,6,10,11",33,gonality: 5
"10,6,11,10",33,gonality: 5
"10,6,11,11",34,gonality: 5
"10,7,2,11",26,gonality: 5
"10,7,3,11",27,gonality: 5
"10,7,4,11",28,gonality: 5
"10,7,5,11",29,gonality: 5
"10,7,6,11",30,gonality: 5
"10,7,7,10",30,gonality: 5
"10,7,7,11",31,gonality: 5
"10,7,8,10",31,gonality: 5
"10,7,8,11",32,gonality: 5
"10,7,9,10",32,gonality: 5
"10,7,9,11",33,gonality: 5
"10,7,10,10",33,gonality: 5
"10,7,10,11",34,gonality: 5
"10,7,11,10",34,gonality: 5
"10,7,11,11",35,gonality: 5
"10,8,2,11",27,gonality: 5
"10,8,3,11",28,gonality: 5
"10,8,4,11",29,gonality: 5
"10,8,5,11",30,gonality: 5
"10,8,6,11",31,gonality: 5
"10,8,7,11",32,gonality: 5
"10,8,8,10",32,gonality: 5
"10,8,8,11",33,gonality: 5
"10,8,9,10",33,gonality: 5
"10,8,9,11",34,gonality: 5
"10,8,10,10",34,gonality: 5
"10,8,10,11",35,gonality: 5
"10,8,11,10",35,gonality: 5
"10,8,11,11",36,gonality: 5
"10,9,2,11",28,gonality: 5
"10,9,3,11",29,gonality: 5
"10,9,4,11",30,gonality: 5
"10,9,5,11",31,gonality: 5
"10,9,6,11",32,gonality: 5
"10,9,7,11",33,gonality: 5
"10,9,8,11",34,gonality: 5
"10,9,9,10",34,gonality: 5
"10,9,9,11",35,gonality: 5
"10,9,10,10",35,gonality: 5
"10,9,10,11",36,gonality: 5
"10,9,11,10",36,gonality: 5
"10,9,11,11",37,gonality: 5
"10,10,2,11",29,gonality: 5
"10,10,3,11",30,gonality: 5
"10,10,4,11",31,gonality: 5
"10,10,5,11",32,gonality: 5
"10,10,6,11",33,gonality: 5
"10,10,7,11",34,gonality: 5
"10,10,8,11",35,gonality: 5
"10,10,9,11",36,gonality: 5
"10,10,10,10",36,gonality: 5
"10,10,10,11",37,gonality: 5
"10,10,11,10",37,gonality: 5
"10,10,11,11",38,gonality: 5
"10,11,2,11",30,gonality: 5
"10,11,3,11",31,gonality: 5
"10,11,4,11",32,gonality: 5
"10,11,5,11",33,gonality: 5
"10,11,6,11",34,gonality: 5
"10,11,7,11",35,gonality: 5
"10,11,8,11",36,gonality: 5
"10,11,9,11",37,gonality: 5
"10,11,10,11",38,gonality: 5
"10,11,11,10",38,gonality: 5
"10,11,11,11",39,gonality: 5
"11,2,2,11",22,gonality: 4
"11,2,3,11",23,gonality: 5
"11,2,4,11",24,gonality: 5
"11,2,5,11",25,gonality: 5
"11,2,6,11",26,gonality: 5
"11,2,7,11",27,gonality: 5
"11,2,8,11",28,gonality: 5
"11,2,9,11",29,gonality: 5
"11,2,10,11",30,gonality: 5
"11,2,11,11",31,gonality: 5
"11,3,3,11",24,gonality: 5
"11,3,4,11",25,gonality: 5
"11,3,5,11",26,gonality: 5
"11,3,6,11",27,gonality: 5
"11,3,7,11",28,gonality: 5
"11,3,8,11",29,gonality: 5
"11,3,9,11",30,gonality: 5
"11,3,10,11",31,gonality: 5
"11,3,11,11",32,gonality: 5
"11,4,4,11",26,gonality: 5
"11,4,5,11",27,gonality: 5
"11,4,6,11",28,gonality: 5
"11,4,7,11",29,gonality: 5
"11,4,8,11",30,gonality: 5
"11,4,9,11",31,gonality: 5
"11,4,10,11",32,gonality: 5
"11,4,11,11",33,gonality: 5
"11,5,5,11",28,gonality: 5
"11,5,6,11",29,gonality: 5
"11,5,7,11",30,gonality: 5
"11,5,8,11",31,gonality: 5
"11,5,9,11",32,gonality: 5
"11,5,10,11",33,gonality: 5
"11,5,11,11",34,gonality: 5
"11,6,6,11",30,gonality: 5
"11,6,7,11",31,gonality: 5
"11,6,8,11",32,gonality: 5
"11,6,9,11",33,gonality: 5
"11,6,10,11",34,gonality: 5
"11,6,11,11",35,gonality: 5
"11,7,7,11",32,gonality: 5
"11,7,8,11",33,gonality: 5
"11,7,9,11",34,gonality: 5
"11,7,10,11",35,gonality: 5
"11,7,11,11",36,gonality: 5
"11,8,8,11",34,gonality: 5
"11,8,9,11",35,gonality: 5
"11,8,10,11",36,gonality: 5
"11,8,11,11",37,gonality: 5
"11,9,9,11",36,gonality: 5
"11,9,10,11",37,gonality: 5
"11,9,11,11",38,gonality: 5
"11,10,10,11",38,gonality: 5
"11,10,11,11",39,gonality: 5
"11,11,11,11",40,gonality: 5
